"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL215803";"";"None";"403.44";"0";"2.91";"14";"C[C@@H]1C[C@H]2CN1CCn1nc3c(cccc3c1O)-c1nc3c(cccc3nc1O)O2";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL910933";"Inhibition of PKA";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1149510";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL311306";"";"None";"330.78";"0";"3.23";"35";"O=C(Nc1cc(Cl)cc2c1[nH]c1cnccc12)N1CCOCC1";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL772598";"Inhibitory activity against protein kinase A.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136119";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL436718";"";"None";"1347.59";"None";"None";"17";"N=C(N)NCCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)CCNCCNS(=O)(=O)c1cccc2cnccc12)C(=O)O";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"6.32";"None";"None";"None";"0";"CHEMBL768312";"Inhibition of cAMP-dependent protein kinase (PKA).";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1125757";"1";"Scientific Literature";"J Med Chem";"1991";"None";"";""
"CHEMBL309343";"";"None";"369.38";"0";"3.86";"3g";"COc1cccc2[nH]c3c4ccc5ccn(C)c5c4c4c(c3c12)C(=O)NC4=O";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL772600";"Inhibitory activity against Protein kinase A (Histone)";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136094";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL189434";"";"None";"331.38";"0";"3.96";"2";"OCCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12";"IC50";"'>'";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL827919";"Inhibition of protein kinase A (PKA)";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1144344";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL423731";"";"None";"453.50";"0";"4.13";"RK-286C";"CO[C@H]1[C@@H](O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL767313";"Inhibition of protein kinase A (Not determined)";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1126419";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1992";"None";"";""
"CHEMBL263188";"";"None";"1105.30";"None";"None";"2";"C[C@H](NC(=O)[C@H](C)NS(=O)(=O)c1ccc(N(C)C)c2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O";"IC50";"'>'";"75000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL768312";"Inhibition of cAMP-dependent protein kinase (PKA).";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1125757";"1";"Scientific Literature";"J Med Chem";"1991";"None";"";""
"CHEMBL312651";"";"None";"267.12";"0";"3.98";"10";"COc1c(Cl)cc2c3cc[nH]cc-3nc2c1Cl";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL772598";"Inhibitory activity against protein kinase A.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136119";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL302854";"";"None";"434.25";"0";"4.61";"4m";"COc1ccc2c(c1)[nH]c1c3[nH]c4cc(Br)ccc4c3c3c(c21)C(=O)NC3=O";"IC50";"'>'";"2000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL767988";"Inhibitory activity against Protein kinase A using histone as substrate";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1145043";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL71210";"";"None";"349.34";"0";"3.03";"5e";"O=c1c2cc(O)c(O)cc2c2cc(O)c(O)cc2n1Cc1ccccc1";"IC50";"'='";"390000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL766844";"In vitro inhibitory activity against protein kinase A";"B";"BAO_0000224";"protein format";"unidentified";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1127577";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";""
"CHEMBL335648";"";"None";"495.60";"0";"4.84";"3";"CO[C@H]1[C@@H]([N+](C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"IC50";"'='";"68.0";"nM";"7.17";"";"";"UO_0000065";"14.46";"0.26";"2.33";"12.48";"0";"CHEMBL768001";"Inhibitory activity against cAMP-dependent protein kinase A was determined";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1127758";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";""
"CHEMBL124072";"";"None";"410.48";"0";"4.26";"4f";"CN(C)CCCn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3=O";"IC50";"'='";"2200.0";"nM";"5.66";"";"";"UO_0000065";"13.78";"0.25";"1.40";"8.07";"0";"CHEMBL766660";"Inhibitory activity against Protein kinase A (PKA)";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136337";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL81169";"";"None";"247.09";"0";"3.48";"5";"Brc1ccc2[nH]c3cnccc3c2c1";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL772598";"Inhibitory activity against protein kinase A.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136119";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL81229";"";"None";"281.14";"0";"4.37";"11";"CCOc1c(Cl)cc2c3cc[nH]cc-3nc2c1Cl";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL772598";"Inhibitory activity against protein kinase A.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136119";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL418279";"";"None";"385.40";"0";"4.67";"7";"O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(F)cc1";"IC50";"'>'";"500000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL767982";"Inhibition of protein kinase A.";"B";"BAO_0000224";"protein format";"unidentified";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1130562";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";""
"CHEMBL414013";"";"None";"259.27";"0";"1.85";"1b";"COc1cc2c(cc1OC)Nc1ncnc(O)c1C2";"IC50";"'>'";"3000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL767992";"Inhibition of cAMP-dependent kinase (Protein kinase A)";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1128884";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";""
"CHEMBL142824";"";"None";"213.07";"0";"2.57";"26";"Cc1ccc(C(=O)CBr)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL822639";"Inhibitory activity against protein kinase A (PKA )";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1145133";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL21162";"";"None";"415.88";"1";"5.50";"7";"Cc1ccc(NC(=O)c2ccc(Cl)cc2)cc1Nc1nccc(-c2cccnc2)n1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL757145";"Inhibition of serine/threonine kinase(PKA)";"B";"BAO_0000224";"protein format";"Oryctolagus cuniculus";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1159186";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";""
"CHEMBL226332";"";"None";"379.85";"0";"3.62";"9j";"N[C@H](COc1cncc(-c2cc3c(Cl)n[nH]c3cn2)c1)Cc1ccccc1";"IC50";"'='";"46.0";"nM";"7.34";"";"";"UO_0000065";"19.32";"0.37";"3.72";"8.18";"0";"CHEMBL903965";"Inhibition of PKA";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1142911";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"None";"";""
"CHEMBL131020";"";"None";"544.63";"1";"4.03";"14";"CO[C@H]1[C@@H](N(C)S(C)(=O)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"11.02";"0.21";"1.97";"6.33";"0";"CHEMBL768001";"Inhibitory activity against cAMP-dependent protein kinase A was determined";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1127758";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";""
"CHEMBL97026";"";"None";"270.29";"0";"0.08";"5";"NCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O";"IC50";"'='";"100000.0";"nM";"4.00";"";"";"UO_0000065";"14.80";"0.27";"3.92";"4.00";"0";"CHEMBL822640";"Inhibition of c-AMP dependent kinase (PKA) using histone II A protein";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1128033";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";""
"CHEMBL60816";"";"None";"293.29";"0";"3.19";"22";"O=[N+]([O-])c1cccc(Nc2nccc(-c3ccccn3)n2)c1";"IC50";"'>'";"500000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL767982";"Inhibition of protein kinase A.";"B";"BAO_0000224";"protein format";"unidentified";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1130562";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";""
"CHEMBL541643";"";"None";"349.84";"0";"2.90";"1";"Cl.Oc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1";"IC50";"'='";"3400.0";"nM";"5.47";"";"";"UO_0000065";"17.45";"0.34";"2.57";"9.35";"0";"CHEMBL887592";"Inhibition of PKA";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1144634";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";""
"CHEMBL292021";"";"None";"339.35";"0";"4.15";"4j";"Cc1ccc2c(c1)[nH]c1c3[nH]c4ccccc4c3c3c(c21)C(=O)NC3=O";"IC50";"'>'";"2000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL767988";"Inhibitory activity against Protein kinase A using histone as substrate";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1145043";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL310179";"";"None";"351.79";"0";"4.58";"29";"COc1cccc(C(=O)Nc2cc(Cl)cc3c4cc[nH]cc-4nc23)c1";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL772598";"Inhibitory activity against protein kinase A.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136119";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL79004";"";"None";"322.75";"0";"4.02";"26";"O=C(Nc1cc(Cl)cc2c1[nH]c1cnccc12)c1cccnc1";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL772598";"Inhibitory activity against protein kinase A.";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136119";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL66643";"";"None";"271.34";"0";"3.98";"2e";"COc1cc2cc(-c3ccsc3)cnc2cc1OC";"IC50";"'>'";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL676420";"Test for the inhibition of protein kinase A";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1127568";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";""
"CHEMBL325023";"";"None";"437.53";"0";"2.65";"8q";"Cc1nc(C)c(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCN(C)CC4)cccc2-3)s1";"IC50";"'>'";"42000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL766663";"Inhibition of protein kinase A";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1146824";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL557975";"";"None";"358.84";"0";"1.83";"8";"CCn1cnc2c(Nc3cccc(C#N)c3)nc(NCCN)nc21.Cl";"IC50";"'>'";"500000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL767994";"Inhibition of Protein kinase A";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1132163";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";""
"CHEMBL103009";"";"None";"229.07";"0";"2.27";"27";"COc1ccc(C(=O)CBr)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL822639";"Inhibitory activity against protein kinase A (PKA )";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1145133";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL304808";"";"None";"425.24";"0";"4.30";"9k";"N#Cc1ccc(Cn2c3cc(O)c(O)cc3c3c(Br)cc(O)c(O)c32)cc1";"IC50";"'='";"6600.0";"nM";"5.18";"";"";"UO_0000065";"12.18";"0.26";"0.88";"4.72";"0";"CHEMBL766844";"In vitro inhibitory activity against protein kinase A";"B";"BAO_0000224";"protein format";"unidentified";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1127577";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";""
"CHEMBL3613609";"";"None";"474.57";"0";"2.84";"12";"C#CCOC(=O)c1cccc(NC(=O)C2(CN(C)C)CCN(c3ncnc4[nH]cc(C)c34)CC2)c1";"IC50";"'='";"2.2";"nM";"8.66";"";"";"UO_0000065";"18.24";"0.34";"5.82";"8.37";"0";"CHEMBL3615479";"Inhibition of PKA (unknown origin) by radiometric assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL3611979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL305667";"";"None";"547.52";"2";"3.19";"20 (anti)";"O=C(NC1C2CCC(C2)C1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"10.45";"0.20";"2.53";"3.00";"0";"CHEMBL766685";"Inhibition of Protein Kinase A";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1149965";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";""
"CHEMBL140045";"";"None";"195.07";"0";"2.82";"14";"O=C(CCl)c1ccc(Cl)s1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL822639";"Inhibitory activity against protein kinase A (PKA )";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1145133";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL308479";"";"None";"367.41";"0";"4.41";"3r";"CCc1ccc2c(c1)[nH]c1c3ccc4ccn(C)c4c3c3c(c21)C(=O)NC3=O";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL772600";"Inhibitory activity against Protein kinase A (Histone)";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136094";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL99572";"";"None";"511.63";"2";"-0.62";"15";"NC(N)=NCCCC(N)C(=O)NCCNCCCCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O";"IC50";"'='";"210000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL822640";"Inhibition of c-AMP dependent kinase (PKA) using histone II A protein";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1128033";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";""
"CHEMBL20252";"";"None";"431.50";"1";"6.00";"9";"Cc1ccc(NC(=O)c2ccc3ccccc3c2)cc1Nc1nccc(-c2cccnc2)n1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL757145";"Inhibition of serine/threonine kinase(PKA)";"B";"BAO_0000224";"protein format";"Oryctolagus cuniculus";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1159186";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";""
"CHEMBL120077";"";"None";"325.34";"0";"3.88";"17, JNJ-10198409";"COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL861595";"Inhibitory activity against PKA";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1140423";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL104264";"";"None";"446.37";"0";"3.58";"H-89";"O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"13.26";"0.30";"2.34";"8.33";"0";"CHEMBL856485";"Inhibition of PKA-mediated phosphorylation of kemptide at 100 uM";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1137277";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL70942";"";"None";"349.34";"0";"3.03";"5f";"O=c1c2c(O)c(O)ccc2c2cc(O)c(O)cc2n1Cc1ccccc1";"IC50";"'='";"284000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL766844";"In vitro inhibitory activity against protein kinase A";"B";"BAO_0000224";"protein format";"unidentified";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1127577";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";""
"CHEMBL302325";"";"None";"416.37";"0";"2.76";"9ff";"O=[N+]([O-])c1ccc(S(=O)(=O)n2c3cc(O)c(O)cc3c3ccc(O)c(O)c32)cc1";"IC50";"'='";"168000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL766844";"In vitro inhibitory activity against protein kinase A";"B";"BAO_0000224";"protein format";"unidentified";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1127577";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";""
"CHEMBL62253";"";"None";"357.34";"0";"3.99";"4h";"Cn1c2ccccc2c2c3c(c4c5ccc(F)cc5[nH]c4c21)C(=O)NC3=O";"IC50";"'>'";"2000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL767988";"Inhibitory activity against Protein kinase A using histone as substrate";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1145043";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL6246";"ELLAGIC ACID";"2.0";"302.19";"0";"1.31";"1, ellagic acid";"O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"20.59";"0.39";"4.91";"4.40";"0";"CHEMBL766844";"In vitro inhibitory activity against protein kinase A";"B";"BAO_0000224";"protein format";"unidentified";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1127577";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";""
"CHEMBL7052";"";"None";"187.20";"0";"1.93";"8";"Oc1cc(Nc2ccccc2)ncn1";"IC50";"'>'";"4000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL767992";"Inhibition of cAMP-dependent kinase (Protein kinase A)";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1128884";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";""
